post_id	date	message	num_likes	num_angry	num_shares
1216504185136925_294757457971461	2018-09-08T01:49:21+0000	"alegria! 15 mil pessoas participaram de um dos momentos mais emocionantes da campanha! esta multidao recebeu ciro com festa em sobral, a cidade que possui a melhor educacao publica do brasil e que tambem e a terra natal do nosso candidato! a noite de sexta terminou com um grande comicio no municipio de massape, com a presenca de katia abreu nossa candidata a vice, cid gomes, candidato ao senado, camilo santana, candidato a reeleicao como governador do ceara e a candidata a vice-governadora izolda cela. o ceara e #ciro12 #ciropresidente  imagens: giovanna duarte"	6222	3	1994
1216504185136925_287037122025682	2018-09-08T00:36:47+0000	"ciro #aovivo no ceara! #ciro12 com katia abreu,  cid gomes 123 senador e camilo governador."	6265	51	2788
1216504185136925_1824522584335079	2018-09-06T21:40:08+0000	"agradeco imensamente a recepcao que tive em caruaru. e quero deixar meu agradecimento especial ao povo do pernambuco, a mauricio rands governador, isabella de roldao, ze queiroz, wolney queiroz 1234 e tulio gadelha que certamente representarao os anseios desse povo tao guerreiro.  #ciro12 #ciropresidente #nordestecomciro  fotos: leo canabarro"	2649	0	324
1216504185136925_1824258621028142	2018-09-06T17:01:25+0000	"hoje pela manha ciro esteve em aracaju/se. participou de evento junto com valadares filho, candidato a governador, silvia fontes, vice-governadora, valadares e henry clay, candidatos ao senado e fabio henrique, candidato a deputado federal. #ciro12 #ciropresidente"	1421	1	158
1216504185136925_439833069757622	2018-09-06T16:35:07+0000	"milhoes de mulheres e homens acordaram hoje no brasil sem ter um emprego, sem saber como vao fazer para pagar as contas no fim do mes, se virando de tudo quanto e jeito para dar o que comer a seus filhos.  para comecar a resolver isto, ciro criou um plano emergencial de empregos que vai gerar milhares de postos de trabalho ja em 2019. saiba mais no nosso site e veja o passo a passo: https://www.cirogomes.com.br/"	8369	10	5014
1216504185136925_689319918094661	2018-09-06T15:55:11+0000	"eu tenho pouco tempo de tv, mas muitas ideias para mudar o brasil e fazer o nosso pais voltar a gerar empregos. acesse nosso site, assista ao programa e saiba mais sobre a nossa proposta: https://www.cirogomes.com.br/propostas/plano-emergencial-de-empregos/"	3307	0	1519
1216504185136925_340168963479549	2018-09-05T22:17:12+0000	"acompanhe ciro #aovivo em um encontro com advogados na sede da oab-mg."	3870	14	1255
1216504185136925_742324566118513	2018-09-05T21:56:00+0000	"o prefeito da cidade de belo horizonte, alexandre kalil, declarou hoje apoio a ciro gomes.  ciro ficou emocionado com o apoio e disse que vai ajudar minas a superar suas dificuldades. o encontro ocorreu na casa de kalil e depois eles seguiram para uma coletiva de imprensa.  veja as fotos. #ciro12 #ciropresidente  fotos: leo canabarro"	1538	1	291
1216504185136925_462693794226842	2018-09-05T17:01:55+0000	"queremos levar as ideias do ciro a todos os cantos desse pais. quem voce conhece que ainda nao segue o ciro? marca, compartilha e traz pra gente ;) #trazmaisum"	1973	2	607
1216504185136925_1822735984513739	2018-09-05T15:39:44+0000	"domingo tem mais um debate entre presidenciaveis e ciro vai estar la! dessa vez o encontro e promovido pela tv gazeta, estadao, radio jovem pan e twitter brasil. marque na agenda e nos ajude a divulgar. #ciro12 #gazetaestadaojp"	2359	0	670
1216504185136925_2185716075081523	2018-09-04T22:23:16+0000	" o ciro ja disse que vai resolver, vai tirar seu nome do spc  ciro conversou com eleitores hoje no centro de sao paulo sobre o programa nome limpo. veja algumas imagens do encontro ao som do sambao do spciro: ciro ja disse, de rodrigo lessa e luiz carlos silva.  fotos: leo canabarro"	1843	0	303
1216504185136925_1821656281288376	2018-09-04T17:02:08+0000	"viva o humor!"	5727	2	1782
1216504185136925_905549909644868	2018-09-04T10:01:23+0000	"ajudar a limpar o nome de 63 milhoes de brasileiros que estao no spc e fundamental para reativar o consumo das familias, um dos principais motores da economia. quando a economia melhora, tudo melhora. e os empregos aparecem!"	2010	1	518
1216504185136925_1820684068052264	2018-09-04T00:31:00+0000	"faltam apenas 20% do valor para atingirmos a meta. ajude o ciro a divulgar suas ideias nas redes sociais! acesse: https://doe.cirogomes.com.br"	1702	0	154
1216504185136925_1820254851428519	2018-09-03T16:05:24+0000	"em curitiba, ciro foi o primeiro candidato a assinar um compromisso com a campanha mobilidade ativa nas eleicoes 2018 para garantir a criacao de politicas publicas focadas em mobilidade urbana.  foto: eduardo matysiak"	4947	0	1133
1216504185136925_1820216911432313	2018-09-03T15:30:16+0000	"nesta terca-feira ciro estara na sabatina estadao-faap!  assista ao vivo aqui pela nossa pagina. #cirogomesnoestadao"	978	0	160
1216504185136925_1820103928110278	2018-09-03T13:45:18+0000	"#cironouol #uolnasurnas"	9001	3	3014
1216504185136925_663314410718892	2018-09-02T22:00:01+0000	"ciro terminou a agenda de sabado no encontro com coletivo sindical de londrina e regiao. acompanhado dos senadores requiao e nelton friedrich, do candidato a governador joao arruda, do candidato a deputado federal barbosa neto e do candidato a deputado estadual sandro adao. ciro citou os numeros alarmantes de desemprego, da violencia contra a mulher, da crise socioeconomica que o pais enfrenta. ele chamou atencao tambem para 220 mil pontos de comercio fechados nos ultimos tres anos e das 13 mil industrias que pararam de produzir. ciro falou da necessidade de mobilizar a sociedade brasileira para entender a natureza da \"doenca\" que se instalou no pais e falou do seu sonho de unir essa grande nacao.  fotos: leo canabarro"	1367	2	172
1216504185136925_1818036941650310	2018-09-02T17:09:15+0000	"ciro recebeu o ja tradicional carinho do povo gaucho em sua visita a cidade de osorio, na ultima sexta-feira. na passagem pela expointer e em encontro com apoiadores e militantes, ciro lembrou a importancia do rio grande do sul na construcao da nossa democracia e conclamou nossas irmas e irmaos dos pampas a apostarem na mudanca que sua candidatura representa. #ciro12 #ciropresidente"	1532	1	159
1216504185136925_1818920218228649	2018-09-02T16:35:37+0000	"a semana comeca com sabatina! nesta segunda, ciro responde as perguntas de jornalistas da folha, uol e sbt: assista ao vivo aqui pela nossa pagina. #cironouol"	1820	1	417
1216504185136925_2227824424106137	2018-09-02T15:48:34+0000	"ciro #aovivo em jundiai (sp). com marcelo candido, antonio neto, gerson sartori e pedro bigardi."	2750	13	1413
1216504185136925_297742271027283	2018-09-02T14:00:25+0000	"mais um recado do poeta rodolfo pra voces. a revista veja tentou atacar ciro, mas so conseguiu foi unir a nossa militancia. ciro e ficha limpa, e isso que os baroes nao suportam."	834	1	206
1216504185136925_1817941914993146	2018-09-01T22:21:53+0000	"ciro comecou esse sabado em curitiba. nosso candidato esteve no centro da capital, recebeu os abracos do povo paranaense e tambem visitou a pastoral da crianca e o museu da vida, que dissemina e fortalece o legado de zilda arns na protecao da infancia no pais."	1313	1	131
1216504185136925_316494625775666	2018-09-01T21:55:33+0000	"acompanhe ciro #aovivo no encontro com coletivo sindical de londrina e regiao. com os senadores requiao e nelton e o futuro governador joao arruda."	2460	3	760
1216504185136925_1982438628461428	2018-09-01T16:03:30+0000	"milhoes de brasileiros ficaram sem condicoes de honrar seus compromissos depois da crise e do desemprego, viram suas dividas subirem que nem foguete, por causa dos juros, e foram parar no spc. sao 63 milhoes de pessoas nessa situacao. ciro sabe como fazer para limpar desses homens e mulheres, assista em nosso programa. para conhecer nossas propostas acesse: https://www.cirogomes.com.br"	5327	18	1656
1216504185136925_459464761238715	2018-09-01T15:43:22+0000	"eu tenho pouco tempo de tv, mas muitas ideias para mudar o brasil. acesse nosso site, assista ao programa, leia a cartilha e saiba mais sobre a nossa proposta: https://www.cirogomes.com.br/propostas/spc-programa-e-cartilha"	4642	2	1909
1216504185136925_252505648929142	2018-09-01T14:16:25+0000	"ciro #aovivo com trabalhadoras e sindicalistas em curitiba (pr)."	3429	7	1144
1216504185136925_1817234828397188	2018-09-01T13:07:48+0000	"estou em curitiba com nossos candidatos ao senado roberto requiao e nelton friedrich! #ciro12 #ciropresidente"	1642	2	103
1216504185136925_471160540025319	2018-09-01T00:19:34+0000	"ciro #aovivo em osorio (rs) com o nosso candidato a governador jairo jorge."	2862	13	965
1216504185136925_1816598318460839	2018-09-01T00:10:41+0000	"osorio, no rio grande do sul, ja decidiu! e #ciropresidente do brasil  "	1516	1	244
1216504185136925_297536784360450	2018-08-31T19:12:04+0000	"minha proposta de limpar o nome de quem esta no spc nao e dificil de fazer, nem de entender. veja o video e, para saber mais, acesse: https://www.cirogomes.com.br #ciro12 #ciropresidente"	4031	5	965
1216504185136925_1817982364989101	2018-08-31T22:00:11+0000	"se voce acha que o brasil precisa mudar, estamos juntos. confira um dos primeiros comerciais da nossa campanha no horario eleitoral. temos pouco tempo de tv, mas muitas ideias para mudar o brasil. para saber mais, acesse: https://www.cirogomes.com.br. #ciro12 #ciropresidente"	3637	5	1310
1216504185136925_1814654465321891	2018-08-30T19:35:26+0000	"ciro visitou hoje o laboratorio de genomica e proteomica da unicamp, acompanhado do professor goncalo. tambem estavam presente antonio neto, candidato ao senado por sao paulo, tabata amaral, candidata a deputada federal, gabriel cassiano, candidato a deputado estadual e gerson sartori, candidato a deputado federal. la alem de conhecer o laboratorio e ouvir mais sobre biocombustiveis, ciro conversou com os alunos, professores e pesquisadores da unicamp. fotos: leo canabarro"	1725	1	258
1216504185136925_1814490608671610	2018-08-30T16:30:25+0000	"ja ja estarei ao vivo no programa balanco geral da record campinas, onde conversarei com jair dupra. conto com a audiencia de voces de campinas e regiao. vamos juntos mudar esse pais! #ciropresidente #ciro12"	1427	0	33
1216504185136925_278389589556511	2018-08-29T22:58:06+0000	"nos temos um projeto para mudar o brasil e queremos voce do nosso lado. mais de 1.000 pessoas ja se comprometeram com esse projeto e fizeram uma doacao. acesse https://doe.cirogomes.com.br e colabore voce tambem. #ciro12 #ciropresidente"	50203	75	12390
1216504185136925_1813163782137626	2018-08-29T20:05:34+0000	"infancia e um tema serio. assinei em brasilia um compromisso garantindo a criacao e implementacao de politicas publicas para fortalecimento dos direitos da crianca na primeira infancia. o documento foi entregue por miriam cordeiro-pragita da rede nacional pela primeira infancia."	3154	0	622
1216504185136925_945384492313418	2018-08-29T17:51:30+0000	"reuniao com reitoras e reitores, na andifes, em brasilia."	2647	11	991
1216504185136925_1813014735485864	2018-08-29T17:40:18+0000	"ciro visitou o mercado central de belo horizonte, na manha desta quarta. entre um queijinho aqui e outro ali, ciro recebeu o carinho dos mineiros e falou aos jornalistas sobre investimentos no estado e da necessidade de retomar as obras de infraestrutura para acompanhar o crescimento do agronegocio.  fotos: leo canabarro"	1483	0	229
1216504185136925_805962133073982	2018-08-29T11:51:36+0000	"lembra da pequena lara? ela e o papai dela, o marcos, sao fas do ciro e gravaram um video super fofo cantando o nosso jingle (veja nos nossos comentarios). quando esteve em palmas, ciro se encontrou com o marcos e aproveitou a chance pra agradecer a nossa pequena larinha! "	1414	1	218
1216504185136925_698420233841079	2018-08-29T00:00:02+0000	"o regime de capitalizacao e a melhor saida para a nossa previdencia. ate quem achava que nao era possivel, agora comeca a se dar conta dessa necessidade. faca como os outros candidatos, siga o ciro."	2861	4	909
1216504185136925_228853657793395	2018-08-28T18:56:23+0000	"o poeta rodolfo resumiu em versos a participacao de ciro no jornal nacional. se voce ainda nao assistiu a entrevista, clique aqui -> http://bit.ly/2oi49ld."	1181	2	222
1216504185136925_1811506875636650	2018-08-28T17:52:24+0000	"ciro foi recebido com abracos calorosos e muita festa pelos moradores da cidade de sao goncalo, no rio de janeiro. ao lado do candidato a governador pedro fernandes (pdt) e do candidato ao senado jose bonifacio (pdt), ciro conversou com comerciantes sobre seu projeto para o brasil e principalmente sobre situacao da seguranca publica no rio.  fotos: leo canabarro"	1176	1	212
1216504185136925_1810578842396120	2018-08-28T02:31:35+0000	"sigo afirmando: lupi e um homem serio! leia nota publicada hoje."	7410	4	1386
1216504185136925_1810522149068456	2018-08-28T01:28:22+0000	"#cironaglobonews #ciro12"	2262	1	574
1216504185136925_1810404795746858	2018-08-27T23:31:25+0000	"o programa nome limpo vai resgatar a dignidade e devolver os sonhos para 63 milhoes de brasileiros. acesse: www.cirogomes.com.br e saiba tudo sobre a proposta! #ciropresidente #ciro12 #cironojornalnacional"	7065	6	1772
1216504185136925_288552898592154	2018-08-27T22:55:23+0000	"e daqui a pouco! a partir das 20h30, logo no 1o bloco, tem #cironojornalnacional  nao perca!"	4626	8	793
1216504185136925_2217410588490591	2018-08-27T15:16:51+0000	"poeta rodolfo ja deu o recado! hoje as 20h30 tem #cironojornalnacional. nao perca!"	695	1	117
1216504185136925_295385701256745	2018-08-26T18:07:53+0000	"ainda na decada de 90 escrevi um livro no qual propus, entre outras coisas, um iva (imposto sobre valor agregado), que e um unico imposto que substitui varios outros. as liderancas politicas de sao paulo sempre foram contra. parece que o jogo mudou.  faca como os candidatos: siga o ciro!"	3350	4	1147
1216504185136925_1808847082569296	2018-08-26T16:29:26+0000	"ciro aproveitou a manha deste domingo para ir a feira em itaquera, na zona leste de sao paulo. ao lado de antonio neto, candidato ao senado pelo pdt,  bateu um papo com os feirantes sobre o movimento das vendas e a compra de insumos. tambem recebeu o carinho e os muitos abracos de sempre que, nessa manha fria na capital paulista, ajudaram a aquecer.  fotos: leo canabarro"	1092	3	116
1216504185136925_459930327833686	2018-08-26T13:56:42+0000	"o gabriel emocionou  a todos que estiveram presentes no encontro de mobilizacao da juventude do pdt e das paginas apoiadoras de ciro. veja como foi. "	17370	14	12780
1216504185136925_1807601212693883	2018-08-25T21:20:40+0000	"manha de sabado revigorante em sao paulo. nosso cirao da massa esteve cercado de centenas de jovens cheios de paixao pelo brasil e vontade de mudar o destino desta nacao. foram quase tres horas de carinhos, abracos e bate papo. energias renovadas, galera reunida, chegou o momento de avancar!  fotos: leo canabarro"	1536	2	129
1216504185136925_1807318172722187	2018-08-25T16:03:18+0000	"nao perca, nesta segunda-feira tem ciro na bancada do jornal nacional. comente, compartilhe e use a tag #cironojornalnacional"	6916	4	2802
1216504185136925_451580071996039	2018-08-25T13:37:19+0000	"e agora! muitas ideias, uma missao! ciro se encontra com apoiadores de todo o brasil. acompanhe ao vivo, direto da barra funda, em sao paulo. #vempramassa #tamojuntopramudar"	2430	14	1158
1216504185136925_1806163919504279	2018-08-24T22:37:20+0000	"sao esses abracos que me dao energia para continuar na luta."	1895	4	190
1216504185136925_301951450569332	2018-08-24T22:06:16+0000	"ciro esteve em cuiaba/mt, no comeco da tarde desta sexta-feira. ao lado do candidato a governador mauro mendes (dem) e o candidato a vice-governador otaviano pivetta (pdt)."	680	3	59
1216504185136925_1806031489517522	2018-08-24T20:41:51+0000	"a convite de sua vice, a senadora katia abreu, ciro passou a manha e a tarde desta sexta-feira em palmas/to. participaram de um evento com representantes de setores sobre economia, industria, comercio e agronegocio.  fotos: leo canabarro"	800	2	81
1216504185136925_258153498165882	2018-08-23T22:53:09+0000	"chuva e sol, poeira e carvao, longe de casa sigo o roteiro mais uma estacao. hoje, em ceilandia-df, invocamos luiz gonzaga para aquecer um pouco mais os nossos coracoes e a vontade de percorrer cada canto desse pais maravilhoso que e o brasil."	8357	19	5483
1216504185136925_260652484574475	2018-08-23T22:26:38+0000	"em campo grande-ms ''a juventude ja decidiu, e ciro gomes presidente do brasil!''. #ciro12 #ciropresidente"	899	1	101
1216504185136925_268654497191740	2018-08-23T14:28:01+0000	"e neste sabado, dia 25/08. a partir das 9h, todo mundo que milita com ciro na internet vai passar um dia inteiro junto para trocar informacoes, contatos e fortalecer os lacos para eleger ciro presidente. se voce estiver em sao paulo, de uma passada por la. inscreva-se:http://bit.ly/2muzhys"	3260	9	1167
1216504185136925_1803190686468269	2018-08-23T11:04:11+0000	"amigos da internet, venham discutir as ideias para devolver a esperanca ao nosso pais! #tamojuntopramudar sabado, 25 de agosto, as 09h. presencas confirmadas: ciro gomes, mangabeira unger e nelson marconi.  inscreva-se, vagas limitadas: www.eventbrite.com.br/e/muitas-ideias-uma-missao-eleger-ciro-presidente-tickets-49229592035"	1401	1	161
1216504185136925_1802225316564806	2018-08-22T22:45:33+0000	"ciro esteve em osasco-sp na manha desta quarta-feira (22/08) para uma caminhada no centro da cidade.  fotos: leo canabarro"	1089	1	121
1216504185136925_1802193769901294	2018-08-22T22:15:35+0000	"ciro respondeu as perguntas de jornalistas no programa redacao globo, da radio globo, na tarde desta quinta-feira, em sao paulo. durante meia hora, ciro falou sobre suas propostas e tambem sobre a atual conjuntura eleitoral. assista: http://bit.ly/2n8fbqq"	848	1	60
1216504185136925_1786244824804655	2018-08-22T22:00:01+0000	"o marcos e a pequena lara do tocantins ja estao com o nosso jingle na ponta da lingua. e voce? grave seu video cantando, poste no seu perfil e marque a nossa pagina.  e ciro na cabeca e o coracao a mil, e ciro presidente, presidente do brasil! ciroooo!"	997	1	337
1216504185136925_1800091266778211	2018-08-21T22:56:46+0000	"confira na integra a entrevista de ciro ao programa o voto na record. acesse: https://www.facebook.com/cirogomesoficial/videos/260968291203537"	674	2	47
1216504185136925_260968291203537	2018-08-21T22:53:34+0000	"confira na integra a entrevista de ciro ao programa o voto na record. #ciro12 #ciropresidente"	6002	11	3039
1216504185136925_1799792256808112	2018-08-21T19:18:13+0000	"ciro comecou o dia de hoje caminhando pelo calcadao de guarulhos.  em frente a igreja matriz, ciro bateu um papo com os moradores da cidade sobre os planos para mudar o brasil.  fotos: leo canabarro"	970	1	97
1216504185136925_1799353843518620	2018-08-21T13:42:27+0000	"hoje as 19h tem ciro na tv record. assista e chame os amigos!"	1840	3	638
1216504185136925_1799315556855782	2018-08-21T13:15:18+0000	"mude #ciro12"	4913	5	1058
1216504185136925_1799307026856635	2018-08-21T13:09:54+0000	"acompanhe ciro #aovivo no radar de noticias com pedro notaro, em guarulhos."	890	1	147
1216504185136925_1797717517015586	2018-08-20T18:06:11+0000	"ciro comecou a segunda-feira (20/08) em fortaleza onde visitou a creche de tempo integral professora heley de abreu silva, que atende criancas de um a cinco anos. o espaco tem 10 salas de aula com banheiros adaptados, sala de professores, cozinha, refeitorio, despensa, lavanderia, lactario, fraldario, brinquedoteca (sala multiuso) e area de lazer com playground e solario. toda essa estrutura foi pensada para garantir o bem-estar dos profissionais, professores e criancas durante a rotina de aprendizagem. e esse mesmo modelo de creche que ciro quer implantar em todo o pais para universalizar o acesso de criancas nessa faixa etaria."	679	3	163
1216504185136925_265575647388685	2018-08-19T14:22:39+0000	"a pec do teto de gastos e uma violencia contra a populacao brasileira. ela congela por 20 anos os investimentos do governo em saude, educacao, seguranca e tudo aquilo que e essencial para maior parte do nosso povo. ciro e contra."	5962	6	3411
1216504185136925_2182471202032133	2018-08-19T02:13:22+0000	"em fortaleza, ciro participou da inauguracao do comite do deputado federal andre figueiredo (presidente do pdt do ceara) junto com o lancamento  da candidatura do ex-governador cid gomes ao senado pelo pdt."	1005	1	47
1216504185136925_524452734675258	2018-08-18T21:14:09+0000	"o brasil quer mudar. foi ressaltando isso que ciro abriu sua participacao no debate da redetv. quer conhecer o primeiro passo para a mudanca?  assista ao nosso programa: https://www.facebook.com/cirogomesoficial/videos/1949214868709852"	2804	4	776
1216504185136925_1792866307500707	2018-08-18T01:56:12+0000	"#cironaredetv #ciro12 #debateredetv"	3828	1	974
1216504185136925_348272382380017	2018-08-18T00:52:59+0000	"#cironaredetv #ciro12 #debateredetv"	1885	1	200
1216504185136925_1791517767635561	2018-08-17T10:29:09+0000	"e hoje! voce pode assistir tambem pela nossa pagina do facebook. nao perca! #cironaredetv #ciropresidente #ciro12"	2846	1	912
1216504185136925_482093168924690	2018-08-16T15:08:21+0000	"hoje estivemos no lancamento da candidatura a governador de pedro fernandes pelo pdt no rio de janeiro. muito emocionante receber o carinho dessa gente maravilhosa no primeiro dia oficial de campanha. #ciro12 #ciropresidente  fotos: leo canabarro"	1339	0	157
1216504185136925_1949214868709852	2018-08-16T14:13:37+0000	"ciro vai tirar seu nome do spc. veja como! #ciro12 #ciropresidente"	7864	42	8948
1216504185136925_684895385205181	2018-08-16T13:20:03+0000	"acompanhe ciro #aovivo no primeiro dia oficial de campanha. lancamento da candidatura a governador de pedro fernandes pelo pdt no rio de janeiro. #ciropresidente #ciro12  fotos: leo canabarro"	2312	10	627
1216504185136925_1479768682123008	2018-08-16T11:48:08+0000	"primeiro dia oficial de campanha. vamos juntos por todo brasil! mude #ciro12"	5937	7	1798
1216504185136925_465072727312483	2018-08-16T03:30:07+0000	"conheca a musica da nossa campanha! mude #ciro12"	14751	37	12596
1216504185136925_1788963771224294	2018-08-16T03:01:02+0000	"mude #ciro12"	8410	35	704
1216504185136925_1786785158108822	2018-08-15T01:14:30+0000	"para saber mais, acesse: www.portalcirogomes.com.br"	1750	0	283
1216504185136925_2168698236693592	2018-08-14T15:37:13+0000	"\"o que o exemplo do ceara nos mostra e que quando ha vontade, a politica transforma a educacao\".  e isso ai tabata! o povo brasileiro sabe que educacao de qualidade e fundamental! vamos levar nosso projeto para todo brasil!"	1623	1	498
1216504185136925_1784383045015700	2018-08-13T20:18:09+0000	"o residencial alto da paz, que visitei hoje aqui em fortaleza, e um daqueles bons exemplos de gestao publica que nos vamos levar pro brasil inteiro. sao 650 trabalhadores empenhados na obra que vai gerar 1428 novas unidades habitacionais para familias. ou seja, um unico empreendimento gerando esperanca, emprego e renda. hoje, tem mais de 40 mil imoveis do minha casa minha vida com obras paradas pelo pais. nos vamos reativar essas obras.   confira: https://noticias.uol.com.br/cotidiano/ultimas-noticias/2018/08/13/minha-casa-minha-vida-tem-mais-de-40-mil-imoveis-com-obras-paradas-pelo-pais.htm"	1742	0	329
1216504185136925_1784058561714815	2018-08-13T16:08:11+0000	"ajudar a tirar o nome dos brasileiros do spc e perfeitamente possivel. confira aqui mais detalhes de como nos vamos fazer. assista: www.facebook.com/cirogomesoficial/videos/2147819582173522"	1859	0	297
1216504185136925_2147819582173522	2018-08-13T15:02:11+0000	"tirar o nome dos brasileiros do spc e possivel? sim, e nos vamos mostrar como se faz."	5960	18	7052
1216504185136925_1780304548756883	2018-08-13T11:02:00+0000	"as maes do brasil merecem ter a tranquilidade de saber que seus filhos estao em seguranca enquanto cuidam das suas tarefas."	1313	1	326
1216504185136925_1781623351958336	2018-08-12T10:03:18+0000	"feliz dia para todos os pais e todas as maes que tambem acumulam o papel de pai!  #felizdiadospais, cirao! <3 #equipecirogomes"	3264	1	457
1216504185136925_1780253542095317	2018-08-11T23:31:01+0000	"encerrei a minha participacao no debate da band reafirmando meu compromisso com o desenvolvimento do pais e a geracao de empregos. confira."	7019	10	1739
1216504185136925_1780684608718877	2018-08-11T21:48:34+0000	"depois do \"eu sou mineiro e falo uai, eu quero ciro presidente ninguem mais\", os paulistas tambem entraram na onda!  eu sou paulista, eu falo mano, eu quero ciro presidente este ano! como vai ser a musica do ciro no seu estado? canta pra gente! "	2324	0	411
1216504185136925_1780494812071190	2018-08-11T19:31:51+0000	"acompanhe ciro #aovivo no lancamento da pre-candidatura a deputada federal de tabata amaral, na vila missionaria em sao paulo."	2601	10	875
1216504185136925_1779935602127111	2018-08-11T14:15:52+0000	"acompanhe ciro #aovivo em uma conversa com tabata amaral, marcelo candido, gleides sodre, antonio neto, gabriel cassiano, e tulio gadelha. #dialogocomciro"	4738	46	2501
1216504185136925_1777328805721124	2018-08-10T05:11:56+0000	"obrigado a todos e a todas. o apoio de voces e muito importante para vencermos essa luta juntos. o brasil precisa mudar e nao vamos desistir. "	4686	5	822
1216504185136925_1777266329060705	2018-08-10T04:15:49+0000	"assista na integra: http://bit.ly/2m4b7sf"	1301	0	64
1216504185136925_1777261099061228	2018-08-10T04:11:01+0000	"#cironaband "	1747	1	314
1216504185136925_1777195912401080	2018-08-10T03:21:15+0000	"e possivel. vamos apresentar todos os detalhes durante a campanha e aqui nas redes sociais! acompanhe! curta! siga! #cironaband "	3042	1	660
1216504185136925_1777115495742455	2018-08-10T02:17:40+0000	"#cironaband "	3439	0	1037
1216504185136925_1776961745757830	2018-08-10T00:16:40+0000	"deem uma nova chance ao pais, nao desistam do brasil. o brasil precisa de cada um de nos! #cironaband"	1844	1	173
1216504185136925_1776922879095050	2018-08-09T23:43:38+0000	"quem canta seus males espanta! a caminho do debate da band! #cironaband"	1411	2	293
1216504185136925_1776404635813541	2018-08-09T17:39:17+0000	"numa hora dessas, o aumento de 16% nos salarios dos ministros do supremo tribunal federal, aprovado por eles mesmos, em causa propria, e um desrespeito aos 13 milhoes de desempregados do brasil, aos 32 milhoes de brasileiros que estao obrigados a viver de bico, sem salario certo, e aos 63 milhoes de pessoas que estao com o nome sujo por causa da crise economica. e por isso que o povo brasileiro, com muita razao, quer acabar com os privilegios dos poderosos."	3886	765	1749
1216504185136925_1775733035880701	2018-08-09T10:04:06+0000	"ciro vai mostrar que tem o melhor projeto para o brasil. assista e convide a turma para assistir tambem! #cironaband "	4563	3	1504
1216504185136925_1773003386153666	2018-08-07T23:38:15+0000	"e nesta quinta as 22h, nao perca! #cironaband "	2291	0	452
1216504185136925_1772211686232836	2018-08-07T14:31:09+0000	"voce sabe, o ciro e um cara ficha limpa, que tem o preparo e a coragem para o brasil virar o jogo. nos ajude as espalhar as ideias do ciro por todo o pais. marque alguem para seguir o ciro: www.facebook.com/cirogomesoficial #trazmaisum "	1129	0	183
1216504185136925_1770882186365786	2018-08-06T22:19:50+0000	"o endividamento do brasileiro e uma tragedia e um obstaculo pra retomada da economia. nos vamos resolver esse problema."	2371	1	1031
1216504185136925_1770773336376671	2018-08-06T17:41:51+0000	"acompanhe ciro #aovivo na sabatina da \"coalizao pela construcao\", direto da camara brasileira da industria da construcao (cbic brasil), em brasilia."	1155	3	200
1216504185136925_1770635403057131	2018-08-06T15:53:08+0000	"katia e uma mulher honrada e de absoluta lealdade a democracia e ao povo brasileiro. e da forca e coragem de mulheres como katia que nos precisamos na dura luta em defesa da soberania do brasil."	4688	153	634
1216504185136925_1769057633214908	2018-08-05T17:57:54+0000	"para saber mais sobre ciro, acesse: www.portalcirogomes.com.br  "	1628	3	163
1216504185136925_1767877336666271	2018-08-05T02:50:00+0000	"cirao da massa! eu sou mineiro, eu falo uai, eu quero ciro presidente, ninguem mais... "	3039	9	681
1216504185136925_1767652550022083	2018-08-04T23:36:58+0000	"renato casagrande (candidato a governador do espirito santo pelo psb) confirma apoio a ciro. "	1963	3	794
1216504185136925_1767397576714247	2018-08-04T19:20:24+0000	"candidato a governador do psb confirma apoio a ciro."	2118	2	249
1216504185136925_1767250346728970	2018-08-04T17:24:03+0000	"apos o anuncio do apoio a candidatura feito na sede do avante, ciro foi recebido com festa na convencao do pdt em minas gerais. ao som da plateia cantando ''eu sou mineiro e falo uai! eu quero ciro presidente, ninguem mais'', ciro reforcou o seu compromisso com o povo brasileiro.  fotos: leo canabarro"	1649	2	203
1216504185136925_1767189736735031	2018-08-04T16:41:59+0000	"acompanhe ciro #aovivo na convencao do pdt de minas gerais."	980	4	67
1216504185136925_1766979923422679	2018-08-04T14:14:09+0000	"ciro marca presenca na convencao do pdt do espirito santo, que confirmou o apoio do partido ao candidato a governador pelo psb, renato casagrande.   acompanhado por marcelo santos (dep. estadual - pdt), sergio vidigal (dep. federal e presidente estadual do pdt-es), renato casagrande candidato a governador psb-es) e luis durao (dep. estadual - pdt), alem de prefeitos e liderancas politicas de todo o estado.  \"nos do psb do espirito santo e de varios estados do brasil estamos alinhados com a candidatura de ciro para presidente da republica\". renato casagrande, candidato a governador do es pelo psb.  fotos: leo canabarro"	866	3	81
1216504185136925_1765608640226474	2018-08-03T20:53:43+0000	"para ler o artigo completo, acesse: https://goo.gl/mw1fhj"	2818	3	362
1216504185136925_1765286073592064	2018-08-03T16:28:09+0000	"existem hoje 63 milhoes de brasileiros com o nome sujo no spc e no serasa. sao pessoas que compraram a credito e nao aguentaram os juros extorsivos. vamos limpar o nome dessas pessoas, para que elas possam voltar a consumir e assim ajudar a aquecer a economia e gerar empregos."	2723	2	557
1216504185136925_1764011817052823	2018-08-02T22:19:55+0000	"acesse www.portalcirogomes.com.br e saiba mais sobre o assunto."	1026	4	74
